fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado,odds_close,clv_pct,fecha_cierre
2026-04-15 08:31,1535340,Real Betis vs SC Braga,"('Europa League', True)",Tarjetas tot. O/U 4.5,Under/No,2.00,0.5719,0.4638,0.1081,0.1439,v3,Tarjetas,Total,L,,,
2026-04-15 08:31,1535340,Real Betis vs SC Braga,"('Europa League', True)",Goles Real Betis O/U 0.5,Under/No,5.00,0.2949,0.1896,0.1053,0.4747,v3,Goles,Local,L,,,
2026-04-15 08:31,1535340,Real Betis vs SC Braga,"('Europa League', True)",Tiros SC Braga O/U 8.5,Over/Si,1.73,0.6124,0.5366,0.0758,0.0576,v3,Tiros,Visitante,L,,,
2026-04-15 08:31,1535340,Real Betis vs SC Braga,"('Europa League', True)",Goles tot. O/U 0.5,Under/No,10.00,0.1655,0.0958,0.0696,0.6547,v3,Goles,Total,L,,,
2026-04-15 08:31,1535340,Real Betis vs SC Braga,"('Europa League', True)",Goles SC Braga O/U 2.5,Under/No,1.05,0.9795,0.9129,0.0666,0.0285,v3,Goles,Visitante,L,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",1X2 -> AZ Alkmaar gana,,1.91,0.6304,0.4918,0.1386,0.2040,v3,1X2,Total,L,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",Goles Shakhtar Donetsk O/U 1.5,Under/No,1.40,0.7823,0.6627,0.1197,0.0953,v3,Goles,Visitante,L,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",Goles Shakhtar Donetsk O/U 0.5,Under/No,3.00,0.4173,0.3119,0.1054,0.2521,v3,Goles,Visitante,L,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",BTTS,Under/No,2.20,0.4988,0.4241,0.0747,0.0973,v3,BTTS,Total,L,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",Goles AZ Alkmaar O/U 1.5,Over/Si,1.80,0.5847,0.5148,0.0698,0.0524,v3,Goles,Local,W,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",Goles Shakhtar Donetsk O/U 2.5,Under/No,1.08,0.9415,0.8811,0.0604,0.0168,v3,Goles,Visitante,W,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",Goles AZ Alkmaar O/U 0.5,Over/Si,1.17,0.8609,0.8104,0.0505,0.0073,v3,Goles,Local,W,,,
2026-04-15 08:31,1535347,AZ Alkmaar vs Shakhtar Donetsk,"('Conference League', True)",Goles AZ Alkmaar O/U 2.5,Over/Si,3.50,0.3128,0.2678,0.0450,0.0949,v3,Goles,Local,L,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",Goles FSV Mainz 05 O/U 1.5,Over/Si,3.40,0.3711,0.2766,0.0945,0.2617,v3,Goles,Visitante,L,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",Goles tot. O/U 2.5,Over/Si,1.95,0.5727,0.4868,0.0858,0.1167,v3,Goles,Total,W,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",Goles FSV Mainz 05 O/U 0.5,Over/Si,1.44,0.7278,0.6453,0.0825,0.0481,v3,Goles,Visitante,L,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",BTTS,Over/Si,1.80,0.5937,0.5148,0.0789,0.0687,v3,BTTS,Total,L,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",1X2 -> FSV Mainz 05 gana,,4.10,0.2970,0.2296,0.0674,0.2177,v3,1X2,Total,L,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",Goles tot. O/U 3.5,Over/Si,3.25,0.3500,0.2904,0.0596,0.1376,v3,Goles,Total,W,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",Arco tot. O/U 8.5,Over/Si,1.67,0.6142,0.5570,0.0572,0.0257,v3,Arco,Total,L,,,
2026-04-15 08:31,1535349,Strasbourg vs FSV Mainz 05,"('Conference League', True)",Goles FSV Mainz 05 O/U 2.5,Over/Si,10.00,0.1441,0.0958,0.0483,0.4410,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Tarjetas tot. O/U 4.5,Over/Si,2.10,0.5633,0.4430,0.1203,0.1828,v3,Tarjetas,Total,W,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles tot. O/U 2.5,Under/No,1.75,0.6394,0.5395,0.0999,0.1189,v3,Goles,Total,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles tot. O/U 3.5,Under/No,1.28,0.8318,0.7322,0.0996,0.0647,v3,Goles,Total,W,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles Fiorentina O/U 1.5,Under/No,1.50,0.7196,0.6250,0.0946,0.0794,v3,Goles,Local,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles tot. O/U 1.5,Under/No,3.40,0.3696,0.2766,0.0930,0.2568,v3,Goles,Total,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",BTTS,Under/No,1.91,0.5696,0.4852,0.0845,0.0880,v3,BTTS,Total,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles Fiorentina O/U 0.5,Under/No,3.40,0.3508,0.2766,0.0743,0.1929,v3,Goles,Local,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles tot. O/U 4.5,Under/No,1.10,0.9348,0.8642,0.0706,0.0283,v3,Goles,Total,W,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles Fiorentina O/U 2.5,Under/No,1.12,0.9113,0.8427,0.0686,0.0207,v3,Goles,Local,W,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Arco tot. O/U 8.5,Under/No,2.00,0.5287,0.4638,0.0649,0.0574,v3,Arco,Total,L,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles Crystal Palace O/U 1.5,Under/No,1.44,0.7007,0.6453,0.0554,0.0091,v3,Goles,Visitante,W,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles Crystal Palace O/U 2.5,Under/No,1.11,0.9023,0.8541,0.0482,0.0016,v3,Goles,Visitante,W,,,
2026-04-15 08:32,1535348,Fiorentina vs Crystal Palace,"('Conference League', True)",Goles Crystal Palace O/U 0.5,Under/No,3.25,0.3354,0.2904,0.0450,0.0899,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535346,AEK Athens FC vs Rayo Vallecano,"('Conference League', True)",Arco tot. O/U 8.5,Under/No,1.83,0.6030,0.5000,0.1030,0.1034,v3,Arco,Total,L,,,
2026-04-15 08:32,1535346,AEK Athens FC vs Rayo Vallecano,"('Conference League', True)",Goles AEK Athens FC O/U 1.5,Under/No,1.80,0.5559,0.5148,0.0411,0.0006,v3,Goles,Local,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Arco tot. O/U 9.5,Under/No,1.73,0.8096,0.5362,0.2734,0.4006,v3,Arco,Total,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Tarjetas tot. O/U 6.5,Under/No,1.67,0.8238,0.5570,0.2668,0.3758,v3,Tarjetas,Total,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Corners Fluminense O/U 5.5,Under/No,2.10,0.7094,0.4430,0.2665,0.4898,v3,Corners,Local,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Tarjetas tot. O/U 5.5,Under/No,2.10,0.6939,0.4430,0.2509,0.4571,v3,Tarjetas,Total,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Arco Fluminense O/U 5.5,Under/No,1.73,0.7296,0.5366,0.1930,0.2600,v3,Arco,Local,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Arco tot. O/U 8.5,Under/No,1.80,0.7032,0.5148,0.1884,0.2658,v3,Arco,Total,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Goles Independ. Rivadavia O/U 0.5,Over/Si,2.00,0.6470,0.4638,0.1832,0.2939,v3,Goles,Visitante,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Tiros Independ. Rivadavia O/U 9.5,Over/Si,2.00,0.6381,0.4634,0.1747,0.2762,v3,Tiros,Visitante,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",1X2 -> Independ. Rivadavia gana,,6.50,0.2917,0.1460,0.1458,0.8962,v3,1X2,Total,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Tiros Fluminense O/U 16.5,Under/No,1.73,0.6763,0.5366,0.1397,0.1680,v3,Tiros,Local,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Goles Independ. Rivadavia O/U 1.5,Over/Si,6.50,0.2803,0.1459,0.1344,0.8218,v3,Goles,Visitante,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Goles Fluminense O/U 1.5,Under/No,1.91,0.6136,0.4852,0.1284,0.1719,v3,Goles,Local,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Goles Fluminense O/U 2.5,Under/No,1.28,0.8480,0.7322,0.1158,0.0855,v3,Goles,Local,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Goles Fluminense O/U 0.5,Under/No,5.00,0.2633,0.1896,0.0737,0.3167,v3,Goles,Local,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Tiros tot. O/U 25.5,Under/No,1.83,0.5720,0.5000,0.0720,0.0485,v3,Tiros,Total,L,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",BTTS,Over/Si,2.25,0.4768,0.4110,0.0658,0.0728,v3,BTTS,Total,W,,,
2026-04-15 08:32,1535257,Fluminense vs Independ. Rivadavia,"('Copa Libertadores', True)",Goles Independ. Rivadavia O/U 2.5,Over/Si,23.00,0.0881,0.0421,0.0460,1.0258,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Tiros Santa Fe O/U 9.5,Over/Si,1.91,0.7588,0.4853,0.2735,0.4485,v3,Tiros,Visitante,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Corners Santa Fe O/U 3.5,Over/Si,2.00,0.7320,0.4638,0.2682,0.4641,v3,Corners,Visitante,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Corners Corinthians O/U 6.5,Under/No,1.67,0.8157,0.5570,0.2587,0.3622,v3,Corners,Local,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Tiros Corinthians O/U 16.5,Under/No,1.83,0.7477,0.5000,0.2477,0.3706,v3,Tiros,Local,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles Corinthians O/U 1.5,Under/No,2.00,0.6574,0.4638,0.1936,0.3148,v3,Goles,Local,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Arco Santa Fe O/U 2.5,Over/Si,1.80,0.6735,0.5147,0.1588,0.2122,v3,Arco,Visitante,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles Corinthians O/U 2.5,Under/No,1.30,0.8764,0.7234,0.1530,0.1393,v3,Goles,Local,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles Santa Fe O/U 0.5,Over/Si,2.25,0.5595,0.4110,0.1485,0.2589,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",1X2 -> Santa Fe gana,,9.00,0.2488,0.1052,0.1436,1.2391,v3,1X2,Total,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles Corinthians O/U 0.5,Under/No,5.50,0.2965,0.1717,0.1248,0.6307,v3,Goles,Local,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Tarjetas tot. O/U 5.5,Under/No,1.75,0.6547,0.5395,0.1152,0.1457,v3,Tarjetas,Total,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Arco Corinthians O/U 5.5,Under/No,2.00,0.5695,0.4634,0.1061,0.1390,v3,Arco,Local,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles tot. O/U 2.5,Under/No,1.65,0.6684,0.5714,0.0970,0.1029,v3,Goles,Total,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Tiros tot. O/U 26.5,Under/No,1.80,0.6044,0.5147,0.0897,0.0879,v3,Tiros,Total,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles Santa Fe O/U 1.5,Over/Si,9.00,0.1959,0.1063,0.0897,0.7635,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Arco tot. O/U 9.5,Under/No,1.73,0.6231,0.5362,0.0869,0.0780,v3,Arco,Total,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles tot. O/U 3.5,Under/No,1.22,0.8529,0.7663,0.0866,0.0405,v3,Goles,Total,W,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",1X2 -> Empate,,4.33,0.2971,0.2186,0.0785,0.2865,v3,1X2,Total,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles tot. O/U 1.5,Under/No,2.75,0.3962,0.3373,0.0589,0.0897,v3,Goles,Total,L,,,
2026-04-15 08:32,1535253,Corinthians vs Santa Fe,"('Copa Libertadores', True)",Goles tot. O/U 4.5,Under/No,1.07,0.9449,0.8937,0.0512,0.0111,v3,Goles,Total,W,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Corners UCV O/U 2.5,Over/Si,2.20,0.7439,0.4241,0.3198,0.6366,v3,Corners,Visitante,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles Independiente del Valle O/U 2.5,Under/No,1.73,0.7890,0.5362,0.2528,0.3650,v3,Goles,Local,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles Independiente del Valle O/U 1.5,Under/No,3.25,0.5305,0.2904,0.2401,0.7242,v3,Goles,Local,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles UCV O/U 0.5,Over/Si,2.10,0.6824,0.4430,0.2394,0.4331,v3,Goles,Visitante,W,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",1X2 -> UCV gana,,13.00,0.2777,0.0732,0.2045,2.6100,v3,1X2,Total,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles UCV O/U 1.5,Over/Si,7.00,0.3195,0.1358,0.1837,1.2367,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Corners Independiente del Valle O/U 6.5,Under/No,2.00,0.5902,0.4638,0.1264,0.1804,v3,Corners,Local,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles Independiente del Valle O/U 0.5,Under/No,11.00,0.2053,0.0871,0.1181,1.2578,v3,Goles,Local,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",BTTS,Over/Si,2.20,0.5420,0.4241,0.1179,0.1924,v3,BTTS,Total,W,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",1X2 -> Empate,,6.50,0.2478,0.1465,0.1014,0.6110,v3,1X2,Total,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles tot. O/U 3.5,Under/No,1.53,0.7061,0.6087,0.0974,0.0803,v3,Goles,Total,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles tot. O/U 2.5,Under/No,2.35,0.4848,0.4005,0.0843,0.1393,v3,Goles,Total,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles tot. O/U 4.5,Under/No,1.20,0.8577,0.7830,0.0746,0.0292,v3,Goles,Total,W,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles UCV O/U 2.5,Over/Si,26.00,0.1118,0.0374,0.0744,1.9063,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535258,Independiente del Valle vs UCV,"('Copa Libertadores', True)",Goles tot. O/U 1.5,Under/No,5.00,0.2428,0.1896,0.0532,0.2140,v3,Goles,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Arco Sporting Cristal O/U 2.5,Under/No,1.73,0.8481,0.5366,0.3115,0.4647,v3,Arco,Visitante,W,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles Palmeiras O/U 2.5,Under/No,1.83,0.7568,0.5000,0.2568,0.3849,v3,Goles,Local,W,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Arco tot. O/U 9.5,Over/Si,1.83,0.7286,0.5000,0.2286,0.3332,v3,Arco,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles Palmeiras O/U 1.5,Under/No,3.50,0.4936,0.2678,0.2258,0.7275,v3,Goles,Local,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles tot. O/U 2.5,Under/No,2.50,0.5866,0.3750,0.2116,0.4665,v3,Goles,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles tot. O/U 3.5,Under/No,1.57,0.7908,0.5890,0.2017,0.2415,v3,Goles,Total,W,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Corners Sporting Cristal O/U 2.5,Over/Si,1.91,0.6851,0.4852,0.1999,0.3085,v3,Corners,Visitante,W,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles tot. O/U 4.5,Under/No,1.25,0.9109,0.7500,0.1609,0.1386,v3,Goles,Total,W,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Arco tot. O/U 10.5,Over/Si,2.00,0.6200,0.4638,0.1562,0.2401,v3,Arco,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Corners Palmeiras O/U 7.5,Under/No,1.73,0.6907,0.5362,0.1545,0.1949,v3,Corners,Local,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles tot. O/U 1.5,Under/No,5.50,0.3239,0.1717,0.1522,0.7813,v3,Goles,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Tiros tot. O/U 28.5,Under/No,1.83,0.6336,0.5000,0.1336,0.1613,v3,Tiros,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",1X2 -> Empate,,7.50,0.2343,0.1261,0.1083,0.7575,v3,1X2,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Corners Palmeiras O/U 6.5,Under/No,2.10,0.5460,0.4430,0.1031,0.1467,v3,Corners,Local,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles Palmeiras O/U 0.5,Under/No,11.00,0.1825,0.0871,0.0953,1.0069,v3,Goles,Local,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",1X2 -> Sporting Cristal gana,,13.00,0.1338,0.0727,0.0611,0.7391,v3,1X2,Total,L,,,
2026-04-15 08:32,1535263,Palmeiras vs Sporting Cristal,"('Copa Libertadores', True)",Goles tot. O/U 0.5,Under/No,19.00,0.0978,0.0509,0.0469,0.8591,v3,Goles,Total,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Corners Lanus O/U 6.5,Under/No,1.91,0.8660,0.4852,0.3809,0.6541,v3,Corners,Local,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles Lanus O/U 1.5,Under/No,3.00,0.5855,0.3119,0.2736,0.7564,v3,Goles,Local,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Arco Lanus O/U 6.5,Under/No,1.73,0.7948,0.5366,0.2581,0.3726,v3,Arco,Local,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles Lanus O/U 2.5,Under/No,1.62,0.8317,0.5759,0.2558,0.3473,v3,Goles,Local,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Tiros tot. O/U 28.5,Under/No,1.73,0.7915,0.5366,0.2549,0.3670,v3,Tiros,Total,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Tiros Always Ready O/U 8.5,Over/Si,1.83,0.7414,0.5000,0.2414,0.3590,v3,Tiros,Visitante,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles tot. O/U 2.5,Under/No,2.20,0.6304,0.4286,0.2018,0.3869,v3,Goles,Total,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Arco tot. O/U 9.5,Under/No,1.73,0.7330,0.5362,0.1968,0.2681,v3,Arco,Total,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles tot. O/U 3.5,Under/No,1.44,0.8263,0.6453,0.1810,0.1899,v3,Goles,Total,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Arco tot. O/U 8.5,Under/No,2.00,0.6087,0.4638,0.1448,0.2173,v3,Arco,Total,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles tot. O/U 1.5,Under/No,4.33,0.3616,0.2170,0.1446,0.5656,v3,Goles,Total,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles tot. O/U 4.5,Under/No,1.18,0.9307,0.7923,0.1384,0.0982,v3,Goles,Total,W,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Arco Always Ready O/U 2.5,Over/Si,2.00,0.5996,0.4634,0.1362,0.1991,v3,Arco,Visitante,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles Lanus O/U 0.5,Under/No,9.00,0.2417,0.1063,0.1354,1.1753,v3,Goles,Local,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",1X2 -> Empate,,6.25,0.2722,0.1502,0.1220,0.7013,v3,1X2,Total,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",1X2 -> Always Ready gana,,9.50,0.1995,0.0988,0.1007,0.8955,v3,1X2,Total,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles Always Ready O/U 0.5,Over/Si,2.00,0.5300,0.4638,0.0662,0.0600,v3,Goles,Visitante,L,,,
2026-04-15 08:32,1535259,Lanus vs Always Ready,"('Copa Libertadores', True)",Goles tot. O/U 0.5,Under/No,15.00,0.1140,0.0643,0.0497,0.7097,v3,Goles,Total,L,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Goles Olimpia O/U 1.5,Under/No,1.80,0.7281,0.5148,0.2133,0.3106,v3,Goles,Local,W,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",1X2 -> Barracas Central gana,,5.75,0.3279,0.1644,0.1635,0.8853,v3,1X2,Total,L,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Corners Barracas Central O/U 2.5,Under/No,2.10,0.6045,0.4430,0.1615,0.2695,v3,Corners,Visitante,W,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Goles Olimpia O/U 2.5,Under/No,1.22,0.9159,0.7663,0.1496,0.1174,v3,Goles,Local,W,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Goles Olimpia O/U 0.5,Under/No,4.33,0.3591,0.2170,0.1421,0.5550,v3,Goles,Local,W,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Tiros Olimpia O/U 15.5,Over/Si,1.73,0.6532,0.5366,0.1166,0.1281,v3,Tiros,Local,L,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Goles Barracas Central O/U 0.5,Over/Si,1.83,0.6160,0.5000,0.1160,0.1273,v3,Goles,Visitante,L,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Arco Barracas Central O/U 2.5,Over/Si,2.00,0.5672,0.4634,0.1038,0.1344,v3,Arco,Visitante,L,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Goles tot. O/U 2.5,Under/No,1.60,0.6829,0.5897,0.0932,0.0927,v3,Goles,Total,W,,,
2026-04-15 08:33,1535161,Olimpia vs Barracas Central,"('Copa Sudamericana', True)",Goles tot. O/U 3.5,Under/No,1.20,0.8605,0.7830,0.0775,0.0326,v3,Goles,Total,W,,,
