fixture_id,fecha,liga_id,equipo_local_id,equipo_visitante_id,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_arco_local,tiros_arco_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,tarjetas_local,tarjetas_visitante,xg_local,xg_visitante,tiros_dentro_local,tiros_dentro_visitante,tiros_fuera_local,tiros_fuera_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,atajadas_local,atajadas_visitante,goles_prevenidos_local,goles_prevenidos_visitante,referee
1377880,2025-08-30,135,492,490,1,0,20,10,6,1,13,0,67,33,2,1,1.58,0.53,15,3,5,7,6,1,1,5,0.0,0.0,"Kevin Bonacina, Italy"
1377881,2025-08-30,135,523,499,1,1,7,11,3,3,1,2,46,54,2,2,0.68,0.81,3,8,4,3,1,4,2,2,0.0,0.0,"Maurizio Mariani, Italy"
1377882,2025-08-30,135,801,497,0,1,7,10,3,5,1,7,31,69,2,1,0.56,0.78,2,6,5,4,0,3,4,3,0.0,0.0,"Giuseppe Collu, Italy"
1378991,2025-08-30,39,49,36,2,0,13,11,6,3,6,4,54,46,2,2,2.35,1.02,10,8,3,3,6,2,1,4,1.0,1.0,"Robert Jones, England"
1378992,2025-08-30,39,63,34,0,0,10,8,1,2,5,5,43,57,1,1,0.69,0.46,4,4,6,4,3,3,2,1,0.0,0.0,"Peter Bankes, England"
1378994,2025-08-30,39,33,44,3,2,26,6,6,3,7,1,62,38,1,5,3.63,1.2,19,5,7,1,7,2,1,5,0.0,0.0,"Samuel Barrott, England"
1378996,2025-08-30,39,746,55,2,1,12,7,3,4,3,4,54,46,3,2,1.54,1.2,9,5,3,2,3,1,3,1,0.0,0.0,"Anthony Taylor, England"
1378997,2025-08-30,39,47,35,0,1,5,20,1,6,0,8,61,39,2,4,0.19,1.59,3,15,2,5,1,5,5,1,0.0,0.0,"Simon Hooper, England"
1378998,2025-08-30,39,39,45,2,3,12,10,4,4,2,2,59,41,0,1,1.11,1.93,6,7,6,3,5,4,1,2,0.0,0.0,"Michael Oliver, England"
1388317,2025-08-30,78,170,157,2,3,10,20,3,10,7,5,42,58,3,4,0.51,4.24,7,16,3,4,1,5,7,1,0.0,0.0,"Florian Exner, Germany"
1388321,2025-08-30,78,167,169,1,3,17,9,5,6,4,5,58,42,2,3,1.37,1.56,11,5,6,4,2,2,3,4,0.0,0.0,"Timo Gerach, Germany"
1388322,2025-08-30,78,173,180,2,0,19,5,5,3,4,3,66,34,2,5,2.23,1.02,16,5,3,0,4,1,4,4,0.0,0.0,"Frank Willenborg, Germany"
1388323,2025-08-30,78,172,163,1,0,13,15,5,6,6,10,51,49,2,1,0.84,1.82,9,14,4,1,5,2,6,4,0.0,0.0,"Sven Jablonski, Germany"
1388324,2025-08-30,78,162,168,3,3,12,10,5,4,3,7,45,55,5,3,2.59,2.1,8,7,4,3,0,3,1,2,0.0,0.0,"Robin Braun, Germany"
1390839,2025-08-30,140,542,530,1,1,5,15,2,6,1,6,40,60,2,3,0.92,1.09,3,12,2,3,1,3,5,1,0.0,0.0,"Victor Garcia Verdura, Spain"
1390844,2025-08-30,140,547,536,0,2,20,13,5,4,11,3,59,41,0,1,2.12,1.26,12,10,8,3,9,3,2,5,1.0,1.0,"Miguel Angel Ortiz Arias, Spain"
1390846,2025-08-30,140,541,798,2,1,17,9,7,5,4,5,58,42,2,0,1.82,0.72,7,8,10,1,4,2,2,5,0.0,0.0,"José María Sánchez Martínez, Spain"
1390847,2025-08-30,140,718,548,1,0,8,18,1,6,1,10,43,57,2,1,0.45,1.1,4,9,4,9,0,3,6,0,0.0,0.0,"Adrian Cordero Vega, Spain"
1391275,2025-08-30,141,5254,732,1,1,14,12,5,2,7,3,58,42,2,3,,,10,4,4,8,5,5,1,4,,,"German Cid Camacho, Spain"
1391277,2025-08-30,141,4665,10139,4,1,17,11,9,1,5,1,64,36,0,2,,,12,7,5,4,3,3,0,5,,,"Luis Bestard Servera, Spain"
1391279,2025-08-30,141,720,713,0,0,12,5,6,1,7,0,54,46,2,2,,,10,2,2,3,0,1,1,6,,,"Gorka Etayo Herrera, Spain"
1394461,2025-08-30,203,1005,3589,1,2,9,17,6,6,7,4,48,52,0,2,0.91,1.56,6,6,3,11,1,3,4,4,0.0,0.0,"Cihan Aydin, Türkiye"
1394463,2025-08-30,203,645,1007,3,1,16,9,7,4,5,2,65,35,1,4,2.22,1.3,12,6,4,3,1,1,3,4,0.0,0.0,"Ali Yilmaz, Türkiye"
1394466,2025-08-30,203,1004,3573,2,3,20,9,6,7,3,4,61,39,3,4,2.45,1.18,12,6,8,3,2,1,4,4,0.0,0.0,"Ozan Ergun, Türkiye"
1394467,2025-08-30,203,7411,1001,1,1,10,12,4,2,4,7,43,57,3,2,1.11,0.51,8,2,2,10,1,3,1,3,0.0,0.0,"Yasin Kol, Türkiye"
1342114,2025-08-31,113,377,370,2,1,12,21,6,2,7,4,39,61,2,0,,,5,14,7,7,1,6,2,4,,,"Erik Mattsson, Sweden"
1342115,2025-08-31,113,363,2174,4,0,19,10,9,4,5,3,58,42,0,1,2.27,0.86,15,5,4,5,6,3,4,5,,,"Adam Ladeback, Sweden"
1342117,2025-08-31,113,2170,367,2,1,14,12,9,3,2,3,46,54,2,2,1.93,1.13,9,9,5,3,0,3,2,7,,,"Victor Wolf, Sweden"
1342119,2025-08-31,113,375,2172,1,1,25,11,7,4,8,4,75,25,1,4,2.0,1.47,21,6,4,5,7,4,3,6,,,"Tess Olofsson, Sweden"
1342121,2025-08-31,113,378,364,0,4,8,14,2,10,7,6,32,68,6,2,0.49,1.74,4,11,4,3,2,2,6,2,,,"Oscar Johnson, Sweden"
1351253,2025-08-31,71,127,130,1,1,21,6,6,1,13,0,68,32,1,2,1.6,0.93,11,4,10,2,7,1,0,4,0.0,0.0,"Paulo Cesar Zanovelli da Silva, Brazil"
1351255,2025-08-31,71,131,121,1,1,9,19,1,7,3,10,42,58,2,3,0.37,2.14,3,10,6,9,3,4,6,1,0.0,0.0,"Ramon Abatti Abel, Brazil"
1351256,2025-08-31,71,128,124,0,0,9,5,2,0,6,1,50,50,3,4,0.61,0.22,5,3,4,2,2,2,0,2,0.0,0.0,"Wilton Pereira Sampaio, Brazil"
1351257,2025-08-31,71,7848,118,5,1,14,13,9,6,4,2,39,61,0,0,2.97,0.62,12,6,2,7,4,4,5,5,-1.0,-1.0,"Marcelo de Lima Henrique, Brazil"
1351258,2025-08-31,71,135,126,1,0,12,14,7,6,6,9,40,60,2,4,0.87,1.11,6,9,6,5,3,4,5,6,0.0,0.0,Anderson Daronco
1351259,2025-08-31,71,119,154,2,1,15,10,6,3,4,5,53,47,1,1,2.52,0.5,12,7,3,3,4,5,2,3,0.0,0.0,"Joao Vitor Gobi, Brazil"
1351260,2025-08-31,71,136,1062,1,0,14,20,4,5,2,5,30,70,2,3,0.85,0.65,7,7,7,13,3,5,5,3,0.0,0.0,"Alex Gomes Stefano, Brazil"
1351262,2025-08-31,71,123,133,2,3,14,10,4,7,10,5,55,45,2,1,1.53,1.62,7,8,7,2,5,1,4,2,0.0,0.0,"Raphael Claus, Brazil"
1374156,2025-08-31,128,463,451,0,2,7,8,3,4,2,7,42,58,3,2,0.34,0.73,2,6,5,2,2,2,2,3,0.0,0.0,"Sebastian Zunino, Argentina"
1374158,2025-08-31,128,442,440,2,1,12,10,5,3,7,6,49,51,3,4,0.98,1.72,7,8,5,2,4,4,2,3,0.0,0.0,"Felipe Viola, Argentina"
1374162,2025-08-31,128,438,446,3,0,17,10,6,1,8,4,51,49,2,2,1.76,0.45,9,4,8,6,7,2,1,3,0.0,0.0,Sebastián Nicolás Martínez
1374163,2025-08-31,128,435,461,2,0,12,13,7,4,8,4,62,38,4,1,1.0,0.6,10,10,2,3,2,1,4,5,0.0,0.0,"Dario Herrera, Argentina"
1374165,2025-08-31,128,456,476,0,1,18,8,7,3,10,1,71,29,3,1,1.58,0.41,7,3,11,5,5,2,2,7,1.0,1.0,"Bryan Ferreyra,"
1377876,2025-08-31,135,495,496,0,1,10,13,1,3,3,4,44,56,1,2,0.55,1.03,6,8,4,5,3,6,2,1,0.0,0.0,"Daniele Chiffi, Italy"
1377877,2025-08-31,135,505,494,1,2,16,10,4,5,13,2,68,32,1,3,1.97,1.21,13,4,3,6,2,1,3,2,0.0,0.0,"Matteo Marchetti, Italy"
1377878,2025-08-31,135,487,504,4,0,22,12,6,4,8,1,70,30,0,0,4.13,0.92,14,8,8,4,8,3,4,2,0.0,0.0,"Valerio Crezzini, Italy"
1377883,2025-08-31,135,503,502,0,0,7,16,4,4,7,3,45,55,2,2,1.02,1.74,6,8,1,8,1,4,3,4,1.0,1.0,"Rosario Abisso, Italy"
1378989,2025-08-31,39,66,52,0,3,13,6,4,4,10,1,58,42,2,3,1.14,2.65,10,5,3,1,1,1,1,4,1.0,1.0,Stuart Attwell
1378990,2025-08-31,39,51,50,2,1,12,12,7,3,3,2,37,63,2,2,2.29,1.84,10,8,2,4,3,1,2,5,0.0,0.0,Darren England
1378993,2025-08-31,39,40,42,1,0,9,11,3,1,3,8,53,47,2,2,0.52,0.49,4,8,5,3,4,7,1,2,0.0,0.0,Chris Kavanagh
1378995,2025-08-31,39,65,48,0,3,11,12,3,8,9,7,58,42,0,0,0.73,2.42,9,10,2,2,5,0,5,3,0.0,0.0,Craig Pawson
1388318,2025-08-31,78,165,182,3,0,11,12,6,3,4,6,65,35,0,0,2.51,1.14,9,8,2,4,3,3,3,3,0.0,0.0,"Daniel Schlager, Germany"
1388319,2025-08-31,78,192,160,4,1,18,12,6,2,3,5,39,61,2,1,2.11,0.91,12,8,6,4,5,2,1,2,-1.0,-1.0,"Tobias Reichel, Germany"
1388325,2025-08-31,78,161,164,1,1,11,17,3,3,3,10,40,60,4,5,0.62,1.95,7,14,4,3,3,6,2,2,0.0,0.0,"Sören Storks, Germany"
1390840,2025-08-31,140,543,531,1,2,9,15,2,6,4,10,50,50,1,5,0.62,1.11,6,9,3,6,3,4,5,1,0.0,0.0,"Isidro Diaz de Mera Escuderos, Spain"
1390841,2025-08-31,140,538,533,1,1,10,8,2,3,1,5,65,35,1,1,0.96,1.04,6,5,4,3,4,1,2,2,0.0,0.0,"Alejandro Quintero Gonzalez, Spain"
1390843,2025-08-31,140,540,727,1,0,10,10,4,3,2,3,45,55,2,3,1.21,1.37,7,6,3,4,1,2,3,3,0.0,0.0,"Miguel Sesma Espinosa, Spain"
1390845,2025-08-31,140,728,529,1,1,12,12,6,3,9,4,43,57,4,1,1.85,1.83,9,8,3,4,3,3,2,5,0.0,0.0,"Mateo Busquets Ferrer, Spain"
1391271,2025-08-31,141,715,799,1,2,15,11,4,4,6,1,61,39,3,2,,,9,7,6,4,6,2,2,3,,,"Marta Huerta de Aza, Spain"
1391280,2025-08-31,141,534,535,0,1,14,9,6,1,7,3,68,32,2,4,,,6,6,8,3,2,6,0,6,,,"Eder Mallo Fernandez, Spain"
1394460,2025-08-31,203,996,549,2,0,9,15,3,4,2,6,37,63,1,3,1.49,2.31,6,11,3,4,1,5,4,1,0.0,0.0,"Kadir Saglam, Türkiye"
1394462,2025-08-31,203,564,3588,0,0,10,12,4,1,5,4,51,49,4,5,0.77,0.63,8,4,2,8,0,2,1,4,1.0,1.0,"Zorbay Kucuk, Türkiye"
1394464,2025-08-31,203,997,611,1,3,9,13,3,3,3,3,38,62,1,0,1.2,1.65,4,8,5,5,3,3,1,2,0.0,0.0,"Cagdas Altay, Türkiye"
1394468,2025-08-31,203,998,3603,1,1,9,13,3,4,2,10,55,45,1,3,0.56,0.98,6,6,3,7,3,4,3,2,0.0,0.0,"Adnan Deniz Kayatepe, Türkiye"
1396946,2025-08-31,141,8157,9580,2,1,14,12,5,4,5,4,52,48,1,2,,,7,9,7,3,4,4,3,3,,,"Alvaro Moreno Aragon, Spain"
1396947,2025-08-31,141,724,722,2,1,6,12,2,4,7,4,52,48,4,4,,,4,7,2,5,3,2,3,0,,,"Miguel Gonzalez Diaz, Spain"
1374153,2025-09-01,128,436,441,2,3,15,13,6,10,8,5,65,35,2,0,0.87,2.37,8,11,7,2,7,0,6,5,0.0,0.0,Nazareno Arasa
1374161,2025-09-01,128,1064,439,1,3,24,10,5,6,7,4,72,28,1,4,1.42,1.91,14,7,10,3,5,1,3,4,0.0,0.0,"Nicolas Lamolina, Argentina"
1374164,2025-09-01,128,434,455,1,0,14,14,1,2,6,6,61,39,2,2,1.11,1.7,7,9,7,5,3,3,1,1,0.0,0.0,"Pablo Dovalo, Argentina"
1391272,2025-09-01,141,537,544,2,2,18,13,7,6,4,3,50,50,4,3,,,12,11,6,2,4,1,4,5,,,"Damaso Arcediano Monescillo, Spain"
1391276,2025-09-01,141,726,545,2,1,11,13,4,3,5,6,46,54,2,2,,,7,10,4,3,1,3,2,2,,,"Sergui Claudiu Muresan, Spain"
1391285,2025-09-05,141,722,799,1,4,18,13,5,6,5,2,62,38,3,1,,,15,8,3,5,3,1,2,4,,,"Alejandro Ojaos Valera, Spain"
1391287,2025-09-05,141,713,5254,2,1,10,6,5,2,4,4,51,49,2,0,,,7,4,3,2,1,2,1,3,,,"Jon Ander Gonzalez Esteban, Spain"
1391281,2025-09-06,141,535,715,2,2,8,18,3,7,2,1,54,46,2,1,,,6,10,2,8,1,4,5,1,,,"Salvador Lax Franco, Spain"
1391283,2025-09-06,141,732,720,1,1,8,10,2,4,1,7,46,54,5,4,,,6,6,2,4,4,2,3,2,,,"Jose Antonio Sanchez Villalobos, Spain"
1391290,2025-09-06,141,544,731,1,0,14,7,6,3,6,3,61,39,3,1,,,10,3,4,4,2,2,3,5,,,"Carlos Muniz Munoz, Spain"
1391284,2025-09-07,141,9585,724,3,3,17,9,5,2,1,5,52,48,4,3,,,10,4,7,5,4,1,0,2,,,"Manuel Angel Perez Hernandez, Spain"
1391286,2025-09-07,141,723,4665,2,3,15,11,5,7,5,3,42,58,4,3,,,10,9,5,2,1,1,4,3,,,"Andres Fuentes Molina, Spain"
1391288,2025-09-07,141,10139,726,2,1,14,6,4,1,8,0,53,47,1,3,,,11,4,3,2,3,2,0,2,,,"Rafael Sanchez Lopez, Spain"
1391289,2025-09-07,141,9580,534,0,0,6,15,2,7,2,6,39,61,2,2,,,4,8,2,7,1,2,7,2,,,"Saul Ais Reig, Spain"
1396948,2025-09-07,141,725,537,0,0,8,11,1,5,9,3,52,48,0,3,,,4,8,4,3,4,4,5,2,,,"Alonso De Ena Wolf, Spain"
1396949,2025-09-08,141,545,8157,2,0,16,11,6,5,10,5,47,53,3,4,,,10,4,6,7,6,5,5,4,,,"Manuel Jesus Orellana Cid, Spain"
1374180,2025-09-11,128,440,461,0,0,10,7,2,1,6,2,61,39,4,3,0.92,0.42,8,4,2,3,2,2,1,2,0.0,0.0,"Andres Merlos, Argentina"
1374170,2025-09-12,128,445,438,0,0,7,6,1,3,4,4,66,34,1,6,0.24,0.25,3,2,4,4,1,1,3,1,0.0,0.0,"Yael Falcon Perez, Argentina"
1374178,2025-09-12,128,476,1065,2,0,6,9,4,0,2,3,32,68,1,0,1.06,0.28,6,3,0,6,0,1,0,2,0.0,0.0,"Leandro Rey Hilfer, Argentina"
1374179,2025-09-12,128,436,460,2,0,7,9,4,1,1,3,52,48,3,2,1.36,0.4,6,4,1,5,1,4,1,2,0.0,0.0,"Ariel Penel, Argentina"
1388326,2025-09-12,78,168,169,3,1,18,13,8,2,4,8,39,61,7,3,2.11,0.65,11,7,7,6,1,2,1,4,0.0,0.0,"Deniz Aytekin, Germany"
1390858,2025-09-12,140,536,797,2,2,7,5,3,2,2,2,53,47,4,3,0.4,0.95,4,2,3,3,2,0,0,1,0.0,0.0,"Javier Alberola Rojas, Spain"
1396951,2025-09-12,141,534,9585,2,1,16,3,5,1,4,2,63,37,1,6,,,8,1,8,2,4,0,1,3,,,"German Cid Camacho, Spain"
1342128,2025-09-13,113,766,378,1,1,10,14,2,3,3,2,49,51,2,1,1.35,2.23,6,8,4,6,2,2,2,1,,,"Granit Maqedonci, Sweden"
1342129,2025-09-13,113,2172,2240,0,1,8,12,0,5,1,5,38,62,1,1,0.88,0.82,6,8,2,4,1,5,4,0,,,"Glenn Nyberg, Sweden"
1351265,2025-09-13,71,121,119,4,1,20,7,8,3,7,1,61,39,1,2,2.51,0.24,12,2,8,5,7,0,2,4,0.0,0.0,"Lucas Paulo Torezin, Brazil"
1351269,2025-09-13,71,130,7848,0,1,15,16,5,6,6,3,56,44,2,2,1.17,1.92,9,9,6,7,2,2,5,5,0.0,0.0,"Lucas Casagrande, Brazil"
1351271,2025-09-13,71,154,136,2,0,13,11,4,3,4,2,48,52,3,6,0.96,0.58,10,6,3,5,5,1,3,2,-1.0,-1.0,"Edina Alves Batista, Brazil"
1374168,2025-09-13,128,453,449,0,1,15,8,3,4,4,5,68,32,1,1,0.48,0.4,8,6,7,2,3,1,3,3,0.0,0.0,"Andres Gariano, Argentina"
1374169,2025-09-13,128,450,435,1,2,11,6,2,3,6,4,60,40,3,9,0.54,0.52,5,3,6,3,2,1,1,1,0.0,0.0,"Nicolas Ramirez, Argentina"
1374171,2025-09-13,128,439,2432,0,0,13,10,3,3,6,2,69,31,3,3,0.64,0.42,3,4,10,6,4,2,3,3,0.0,0.0,"Dario Herrera, Argentina"
1374172,2025-09-13,128,446,473,1,0,9,10,3,1,2,4,55,45,2,0,1.28,0.91,6,6,3,4,2,2,1,2,0.0,0.0,Hernán Mastrángelo
1374173,2025-09-13,128,457,455,2,0,10,14,3,3,6,5,56,44,4,2,1.75,0.83,8,8,2,6,4,2,3,1,0.0,0.0,Fernando Espinoza
1377885,2025-09-13,135,490,523,2,0,12,17,5,5,4,5,51,49,3,1,1.13,1.96,8,11,4,6,4,7,6,3,0.0,0.0,"Francesco Fourneau, Italy"
1377887,2025-09-13,135,502,492,1,3,19,14,3,9,8,5,53,47,0,0,1.65,3.29,14,11,5,3,8,3,5,2,0.0,0.0,"Luca Zufferli, Italy"
1377888,2025-09-13,135,496,505,4,3,12,18,4,4,5,9,41,59,2,2,0.68,0.96,5,8,7,10,5,6,1,0,-2.0,-2.0,"Andrea Colombo, Italy"
1378999,2025-09-13,39,42,65,3,0,16,5,5,1,8,3,54,46,1,1,1.84,0.2,12,3,4,2,5,3,1,2,0.0,0.0,"Darren England, England"
1379000,2025-09-13,39,35,51,2,1,13,6,5,2,4,4,51,49,4,4,1.45,0.62,7,5,6,1,4,2,1,3,0.0,0.0,"Peter Bankes, England"
1379001,2025-09-13,39,55,49,2,2,7,16,4,6,5,6,34,66,3,2,1.43,1.25,7,10,0,6,1,7,4,3,0.0,0.0,"Stuart Attwell, England"
1379003,2025-09-13,39,52,746,0,0,14,6,6,0,5,3,56,44,1,1,1.77,0.36,8,5,6,1,4,2,0,6,1.0,1.0,"Thomas Bramall, England"
1379004,2025-09-13,39,45,66,0,0,20,7,2,1,10,3,48,52,3,3,2.08,0.54,14,3,6,4,9,5,1,2,0.0,0.0,"Simon Hooper, England"
1379005,2025-09-13,39,36,63,1,0,5,10,3,3,3,3,54,46,1,2,0.85,0.79,3,7,2,3,0,4,3,3,0.0,0.0,"Craig Pawson, England"
1379007,2025-09-13,39,34,39,1,0,16,8,4,3,9,4,57,43,1,4,1.55,0.5,8,7,8,1,5,2,3,3,0.0,0.0,"Chris Kavanagh, England"
1379008,2025-09-13,39,48,47,0,3,7,14,4,5,2,13,36,64,1,1,0.6,1.29,6,10,1,4,0,5,2,4,0.0,0.0,"Jarred Gillett, Australia"
1388327,2025-09-13,78,157,175,5,0,22,9,12,2,5,3,71,29,2,2,2.54,0.58,12,9,10,0,4,3,2,7,-2.0,-2.0,"Tobias Stieler, Germany"
1388329,2025-09-13,78,160,172,3,1,14,7,6,2,7,1,46,54,1,1,1.55,0.53,10,4,4,3,5,1,1,3,0.0,0.0,"Daniel Siebert, Germany"
1388330,2025-09-13,78,180,165,0,2,6,17,1,8,5,4,25,75,3,3,0.4,2.76,3,15,3,2,1,3,6,1,0.0,0.0,"Felix Zwayer, Germany"
1388331,2025-09-13,78,164,173,0,1,13,19,2,3,3,5,56,44,1,0,0.9,1.79,10,11,3,8,4,6,2,2,0.0,0.0,"Sven Jablonski, Germany"
1388333,2025-09-13,78,182,167,2,4,20,9,7,8,9,2,42,58,1,1,2.59,2.76,14,9,6,0,4,0,4,5,0.0,0.0,"Tobias Welz, Germany"
1388334,2025-09-13,78,161,192,3,3,14,14,6,8,7,4,56,44,2,3,1.5,1.65,9,10,5,4,3,4,5,3,-1.0,-1.0,"Bastian Dankert, Germany"
1390849,2025-09-13,140,531,542,0,1,12,4,3,2,6,6,58,42,2,4,1.08,0.09,7,0,5,4,5,0,2,3,0.0,0.0,"José María Sánchez Martínez, Spain"
1390850,2025-09-13,140,530,533,2,0,8,8,3,1,8,3,61,39,2,4,1.01,1.03,5,5,3,3,2,3,1,1,0.0,0.0,"José Luis Munuera Montero, Spain"
1390854,2025-09-13,140,546,718,2,0,10,5,3,1,4,3,48,52,2,6,0.75,0.46,6,1,4,4,3,2,1,1,0.0,0.0,"Jose Luis Guzman Mansilla, Spain"
1390857,2025-09-13,140,548,541,1,2,23,16,4,6,12,4,64,36,2,2,2.23,2.42,15,14,8,2,12,3,4,3,0.0,0.0,"Jesus Gil Manzano, Spain"
1391294,2025-09-13,141,720,723,3,1,11,14,8,3,8,3,40,60,5,5,,,11,7,0,7,2,4,2,5,,,"Damaso Arcediano Monescillo, Spain"
1391296,2025-09-13,141,724,545,1,0,12,17,4,4,5,4,42,58,2,3,,,6,12,6,5,4,4,4,3,,,"Eder Mallo Fernandez, Spain"
1391298,2025-09-13,141,799,544,1,5,9,20,6,9,1,6,49,51,2,3,,,3,13,6,7,1,5,4,5,,,"Luis Bestard Servera, Spain"
1391299,2025-09-13,141,726,535,1,0,12,7,3,3,4,3,48,52,4,2,,,4,4,8,3,3,0,3,2,,,"Gorka Etayo Herrera, Spain"
1394469,2025-09-13,203,549,564,2,1,21,11,6,4,10,5,53,47,4,5,1.87,0.71,15,7,6,4,9,3,3,4,0.0,0.0,"Alper Akarsu, Türkiye"
1394470,2025-09-13,203,3588,645,0,2,9,21,2,9,6,6,35,65,3,1,0.38,2.14,5,14,4,7,3,4,7,2,0.0,0.0,"Batuhan Kolak, Türkiye"
1394473,2025-09-13,203,3589,1004,0,1,14,8,3,1,6,4,72,28,0,5,0.83,0.62,10,3,4,5,3,1,1,3,0.0,0.0,"Oguzhan Aksu, Türkiye"
1394475,2025-09-13,203,607,996,1,2,13,7,5,4,6,1,67,33,5,3,1.04,1.19,10,4,3,3,1,0,2,4,0.0,0.0,"Halil Umut Meler, Türkiye"
1394477,2025-09-13,203,3603,1005,1,2,16,6,3,4,6,2,63,37,3,2,0.97,0.92,11,3,5,3,4,0,2,1,0.0,0.0,"Arda Kardesler, Türkiye"
1342123,2025-09-14,113,364,363,3,3,10,13,7,6,7,3,54,46,1,4,0.86,1.51,3,7,7,6,1,3,2,4,,,"Joakim Ostling, Sweden"
1342124,2025-09-14,113,372,375,2,2,4,12,2,3,3,3,45,55,2,0,,,3,11,1,1,1,4,1,0,,,"Adam Ladeback, Sweden"
1342126,2025-09-14,113,2174,2163,4,3,17,17,9,5,6,5,62,38,1,1,2.61,1.59,15,11,2,6,5,5,2,5,,,"Adi Aganovic, Sweden"
1342127,2025-09-14,113,370,2170,3,0,17,7,7,2,7,4,50,50,0,1,,,10,2,7,5,7,2,2,4,,,"Mohammed Al-Hakim, Sweden"
1351263,2025-09-14,71,124,131,0,1,16,2,4,1,5,4,61,39,1,5,0.78,0.05,9,1,7,1,9,1,0,4,0.0,0.0,Felipe Fernandes de Lima
1351264,2025-09-14,71,133,129,2,2,16,12,5,7,3,3,63,37,3,3,0.92,1.46,10,8,6,4,3,0,5,3,0.0,0.0,"Matheus Delgado Candançan, Brazil"
1351266,2025-09-14,71,126,120,1,0,11,12,3,2,4,4,48,52,3,1,1.32,0.59,7,7,4,5,2,4,2,2,0.0,0.0,"Wilton Pereira Sampaio, Brazil"
1351267,2025-09-14,71,794,123,1,1,21,16,9,8,5,6,49,51,2,3,3.04,1.52,16,9,5,7,2,4,7,8,2.0,2.0,"Anderson Daronco, Brazil"
1351268,2025-09-14,71,1062,128,1,1,17,12,5,5,7,3,53,47,2,5,1.31,1.28,13,5,4,7,4,3,4,4,0.0,0.0,"Bruno Arleu de Araujo, Brazil"
1351272,2025-09-14,71,152,127,0,2,7,13,1,4,6,7,26,74,2,2,0.24,1.25,3,9,4,4,4,5,2,1,0.0,0.0,"Raphael Claus, Brazil"
1374174,2025-09-14,128,478,458,2,0,9,13,7,2,2,4,29,71,3,6,2.07,2.02,6,9,3,4,1,4,2,5,0.0,0.0,"Nazareno Arasa, Argentina"
1374175,2025-09-14,128,442,1064,1,2,13,14,4,5,5,2,66,34,2,2,0.96,1.07,10,6,3,8,4,2,3,3,0.0,0.0,"Juan Pafundi, Argentina"
1374176,2025-09-14,128,434,441,1,3,14,10,5,5,5,8,56,44,3,2,0.79,0.55,10,6,4,4,2,1,2,4,0.0,0.0,"Sebastian Nicolas Martinez, Argentina"
1374177,2025-09-14,128,452,456,0,0,9,15,3,5,4,6,47,53,2,3,0.54,0.76,6,9,3,6,3,3,5,3,0.0,0.0,"Sebastian Zunino, Argentina"
1374181,2025-09-14,128,437,451,1,1,10,10,6,3,9,6,50,50,3,3,0.66,1.1,6,6,4,4,1,2,2,5,0.0,0.0,"Facundo Raul Tello Figueroa, Argentina"
1374182,2025-09-14,128,474,463,2,0,12,11,5,1,5,2,47,53,3,3,0.44,0.51,5,6,7,5,2,3,1,3,0.0,0.0,Luis Lobo Medina
1377884,2025-09-14,135,499,867,4,1,19,12,8,3,8,2,57,43,0,0,2.12,0.46,13,4,6,8,3,5,2,4,-1.0,-1.0,"Gianluca Manganiello, Italy"
1377889,2025-09-14,135,489,500,1,0,14,5,3,0,7,4,39,61,3,2,1.0,0.17,10,3,4,2,4,3,0,2,0.0,0.0,"Matteo Marcenaro, Italy"
1377890,2025-09-14,135,801,494,0,1,12,13,2,3,8,6,51,49,1,2,0.53,1.0,9,7,3,6,4,6,2,2,0.0,0.0,"Davide Massa, Italy"
1377891,2025-09-14,135,497,503,0,1,22,8,5,4,7,4,73,27,2,3,1.14,0.65,12,4,10,4,7,1,3,5,0.0,0.0,"Giovanni Ayroldi, Italy"
1377892,2025-09-14,135,488,487,1,0,10,13,3,3,3,7,41,59,6,3,1.16,0.76,8,11,2,2,2,4,3,2,0.0,0.0,"Paride Tremolada, Italy"
1379002,2025-09-14,39,44,40,0,1,3,27,0,4,1,13,19,81,3,2,0.13,2.65,1,14,2,13,0,12,3,0,0.0,0.0,"Michael Oliver, England"
1379006,2025-09-14,39,50,33,3,0,13,12,6,2,2,4,45,55,0,0,2.63,1.52,12,7,1,5,0,2,2,3,0.0,0.0,"Anthony Taylor, England"
1388328,2025-09-14,78,163,162,0,4,19,12,3,7,9,4,55,45,1,0,1.48,2.09,10,9,9,3,7,1,3,2,0.0,0.0,"Matthias Jollenbeck, Germany"
1388332,2025-09-14,78,186,170,2,1,13,10,7,5,3,1,57,43,1,4,1.9,0.78,8,6,5,4,3,1,4,5,0.0,0.0,"Harm Osmers, Germany"
1390851,2025-09-14,140,529,532,6,0,24,2,10,1,5,4,72,28,0,1,4.02,0.18,16,2,8,0,4,0,1,5,-3.0,-3.0,"Guillermo Cuadra Fernandez, Spain"
1390852,2025-09-14,140,538,547,1,1,21,13,7,8,10,3,60,40,0,3,2.5,0.64,14,10,7,3,5,3,7,6,1.0,1.0,"Adrian Cordero Vega, Spain"
1390855,2025-09-14,140,539,543,2,2,5,28,2,9,4,12,33,67,4,2,0.73,2.12,4,21,1,7,1,11,7,0,0.0,0.0,"Alejandro Muñiz Ruiz, Spain"
